time,latitude_deg,longitude_deg,height_m
926.7,51.2878,-114.121,1339.97
926.715,51.2878,-114.121,1339.98
926.73,51.2878,-114.121,1339.99
926.745,51.2878,-114.121,1340.01
926.76,51.2878,-114.121,1340.02
926.775,51.2878,-114.121,1340.03
926.79,51.2878,-114.121,1340.04
926.805,51.2878,-114.121,1340.05
926.82,51.2878,-114.121,1340.06
926.835,51.2879,-114.121,1340.07
926.85,51.2879,-114.121,1340.08
926.865,51.2879,-114.121,1340.09
926.88,51.2879,-114.121,1340.1
926.895,51.2879,-114.121,1340.11
926.91,51.2879,-114.121,1340.13
926.925,51.2879,-114.121,1340.14
926.94,51.2879,-114.121,1340.15
926.955,51.2879,-114.121,1340.16
926.97,51.2879,-114.121,1340.17
926.985,51.2879,-114.121,1340.18
927,51.2879,-114.121,1340.19
927.015,51.2879,-114.121,1340.2
927.03,51.2879,-114.121,1340.21
927.045,51.2879,-114.121,1340.22
927.06,51.288,-114.121,1340.24
927.075,51.288,-114.121,1340.25
927.09,51.288,-114.121,1340.26
927.105,51.288,-114.121,1340.27
927.12,51.288,-114.121,1340.28
927.135,51.288,-114.121,1340.29
927.15,51.288,-114.121,1340.3
927.165,51.288,-114.121,1340.31
927.18,51.288,-114.121,1340.32
927.195,51.288,-114.121,1340.33
927.21,51.288,-114.121,1340.34
927.225,51.288,-114.121,1340.36
927.24,51.288,-114.121,1340.37
927.255,51.288,-114.121,1340.38
927.27,51.2881,-114.121,1340.39
927.285,51.2881,-114.121,1340.4
927.3,51.2881,-114.121,1340.41
927.315,51.2881,-114.121,1340.42
927.33,51.2881,-114.121,1340.43
927.345,51.2881,-114.121,1340.44
927.36,51.2881,-114.121,1340.45
927.375,51.2881,-114.121,1340.47
927.39,51.2881,-114.121,1340.48
927.405,51.2881,-114.121,1340.49
927.42,51.2881,-114.121,1340.5
927.435,51.2881,-114.121,1340.51
927.45,51.2881,-114.121,1340.52
927.465,51.2881,-114.121,1340.53
927.48,51.2881,-114.121,1340.54
927.495,51.2882,-114.121,1340.55
927.51,51.2882,-114.121,1340.56
927.525,51.2882,-114.121,1340.57
927.54,51.2882,-114.121,1340.59
927.555,51.2882,-114.121,1340.6
927.57,51.2882,-114.121,1340.61
927.585,51.2882,-114.121,1340.62
927.6,51.2882,-114.121,1340.63
927.615,51.2882,-114.121,1340.64
927.63,51.2882,-114.121,1340.65
927.645,51.2882,-114.121,1340.66
927.66,51.2882,-114.121,1340.67
927.675,51.2882,-114.121,1340.68
927.69,51.2882,-114.121,1340.69
927.705,51.2882,-114.121,1340.71
927.72,51.2883,-114.121,1340.72
927.735,51.2883,-114.121,1340.73
927.75,51.2883,-114.121,1340.74
927.765,51.2883,-114.121,1340.75
927.78,51.2883,-114.121,1340.76
927.795,51.2883,-114.121,1340.77
927.81,51.2883,-114.121,1340.78
927.825,51.2883,-114.121,1340.79
927.84,51.2883,-114.121,1340.8
927.855,51.2883,-114.121,1340.82
927.87,51.2883,-114.121,1340.83
927.885,51.2883,-114.121,1340.84
927.9,51.2883,-114.121,1340.85
927.915,51.2883,-114.121,1340.86
927.93,51.2883,-114.121,1340.87
927.945,51.2884,-114.121,1340.88
927.96,51.2884,-114.121,1340.89
927.975,51.2884,-114.121,1340.9
927.99,51.2884,-114.121,1340.91
928.005,51.2884,-114.121,1340.92
928.02,51.2884,-114.121,1340.94
928.035,51.2884,-114.121,1340.95
928.05,51.2884,-114.121,1340.96
928.065,51.2884,-114.121,1340.97
928.08,51.2884,-114.121,1340.98
928.095,51.2884,-114.121,1340.99
928.11,51.2884,-114.121,1341
928.125,51.2884,-114.121,1341.01
928.14,51.2884,-114.121,1341.02
928.155,51.2884,-114.121,1341.03
928.17,51.2885,-114.121,1341.05
928.185,51.2885,-114.121,1341.06
928.2,51.2885,-114.121,1341.07
928.215,51.2885,-114.121,1341.08
928.23,51.2885,-114.121,1341.09
928.245,51.2885,-114.121,1341.1
928.26,51.2885,-114.121,1341.11
928.275,51.2885,-114.121,1341.12
928.29,51.2885,-114.121,1341.13
928.305,51.2885,-114.121,1341.14
928.32,51.2885,-114.121,1341.16
928.335,51.2885,-114.121,1341.17
928.35,51.2885,-114.121,1341.18
928.365,51.2885,-114.121,1341.19
928.38,51.2886,-114.121,1341.2
928.395,51.2886,-114.121,1341.21
928.41,51.2886,-114.121,1341.22
928.425,51.2886,-114.121,1341.23
928.44,51.2886,-114.121,1341.24
928.455,51.2886,-114.121,1341.25
928.47,51.2886,-114.121,1341.26
928.485,51.2886,-114.121,1341.28
928.5,51.2886,-114.121,1341.29
928.515,51.2886,-114.121,1341.3
928.53,51.2886,-114.121,1341.31
928.545,51.2886,-114.121,1341.32
928.56,51.2886,-114.121,1341.33
928.575,51.2886,-114.121,1341.34
928.59,51.2886,-114.121,1341.35
928.605,51.2887,-114.121,1341.36
928.62,51.2887,-114.121,1341.37
928.635,51.2887,-114.121,1341.39
928.65,51.2887,-114.121,1341.4
928.665,51.2887,-114.121,1341.41
928.68,51.2887,-114.121,1341.42
928.695,51.2887,-114.121,1341.43
928.71,51.2887,-114.121,1341.44
928.725,51.2887,-114.121,1341.45
928.74,51.2887,-114.121,1341.46
928.755,51.2887,-114.121,1341.47
928.77,51.2887,-114.121,1341.48
928.785,51.2887,-114.121,1341.5
928.8,51.2887,-114.121,1341.51
928.815,51.2887,-114.121,1341.52
928.83,51.2888,-114.121,1341.53
928.845,51.2888,-114.121,1341.54
928.86,51.2888,-114.121,1341.55
928.875,51.2888,-114.121,1341.56
928.89,51.2888,-114.121,1341.57
928.905,51.2888,-114.121,1341.58
928.92,51.2888,-114.121,1341.59
928.935,51.2888,-114.121,1341.61
928.95,51.2888,-114.121,1341.62
928.965,51.2888,-114.121,1341.63
928.98,51.2888,-114.121,1341.64
928.995,51.2888,-114.121,1341.65
929.01,51.2888,-114.121,1341.66
929.025,51.2888,-114.121,1341.67
929.04,51.2888,-114.121,1341.68
929.055,51.2889,-114.121,1341.69
929.07,51.2889,-114.121,1341.7
929.085,51.2889,-114.121,1341.72
929.1,51.2889,-114.121,1341.73
929.115,51.2889,-114.121,1341.74
929.13,51.2889,-114.121,1341.75
929.145,51.2889,-114.121,1341.76
929.16,51.2889,-114.121,1341.77
929.175,51.2889,-114.121,1341.78
929.19,51.2889,-114.121,1341.79
929.205,51.2889,-114.121,1341.8
929.22,51.2889,-114.121,1341.81
929.235,51.2889,-114.121,1341.83
929.25,51.2889,-114.121,1341.84
929.265,51.2889,-114.121,1341.85
929.28,51.289,-114.121,1341.86
929.295,51.289,-114.121,1341.87
929.31,51.289,-114.121,1341.88
929.325,51.289,-114.121,1341.89
929.34,51.289,-114.121,1341.9
929.355,51.289,-114.121,1341.91
929.37,51.289,-114.121,1341.92
929.385,51.289,-114.121,1341.94
929.4,51.289,-114.121,1341.95
929.415,51.289,-114.121,1341.96
929.43,51.289,-114.121,1341.97
929.445,51.289,-114.121,1341.98
929.46,51.289,-114.121,1341.99
929.475,51.289,-114.121,1342
929.49,51.2891,-114.121,1342.01
929.505,51.2891,-114.121,1342.02
929.52,51.2891,-114.121,1342.03
929.535,51.2891,-114.121,1342.05
929.55,51.2891,-114.121,1342.06
929.565,51.2891,-114.121,1342.07
929.58,51.2891,-114.121,1342.08
929.595,51.2891,-114.121,1342.09
929.61,51.2891,-114.121,1342.1
929.625,51.2891,-114.121,1342.11
929.64,51.2891,-114.121,1342.12
929.655,51.2891,-114.121,1342.13
929.67,51.2891,-114.121,1342.14
929.685,51.2891,-114.121,1342.16
929.7,51.2891,-114.121,1342.17
929.715,51.2892,-114.121,1342.18
929.73,51.2892,-114.121,1342.19
929.745,51.2892,-114.121,1342.2
929.76,51.2892,-114.121,1342.21
929.775,51.2892,-114.121,1342.22
929.79,51.2892,-114.121,1342.23
929.805,51.2892,-114.121,1342.24
929.82,51.2892,-114.121,1342.25
929.835,51.2892,-114.121,1342.27
929.85,51.2892,-114.121,1342.28
929.865,51.2892,-114.121,1342.29
929.88,51.2892,-114.121,1342.3
929.895,51.2892,-114.121,1342.31
929.91,51.2892,-114.121,1342.32
929.925,51.2892,-114.121,1342.33
929.94,51.2893,-114.121,1342.34
929.955,51.2893,-114.121,1342.35
929.97,51.2893,-114.121,1342.36
929.985,51.2893,-114.121,1342.38
930,51.2893,-114.121,1342.39
930.015,51.2893,-114.121,1342.4
930.03,51.2893,-114.121,1342.41
930.045,51.2893,-114.121,1342.42
930.06,51.2893,-114.121,1342.43
930.075,51.2893,-114.121,1342.44
930.09,51.2893,-114.121,1342.45
930.105,51.2893,-114.121,1342.46
930.12,51.2893,-114.121,1342.47
930.135,51.2893,-114.121,1342.49
930.15,51.2893,-114.121,1342.5
930.165,51.2894,-114.121,1342.51
930.18,51.2894,-114.121,1342.52
930.195,51.2894,-114.121,1342.53
930.21,51.2894,-114.121,1342.54
930.225,51.2894,-114.121,1342.55
930.24,51.2894,-114.121,1342.56
930.255,51.2894,-114.121,1342.57
930.27,51.2894,-114.121,1342.58
930.285,51.2894,-114.121,1342.6
930.3,51.2894,-114.121,1342.61
930.315,51.2894,-114.121,1342.62
930.33,51.2894,-114.121,1342.63
930.345,51.2894,-114.121,1342.64
930.36,51.2894,-114.121,1342.65
930.375,51.2894,-114.121,1342.66
930.39,51.2895,-114.121,1342.67
930.405,51.2895,-114.121,1342.68
930.42,51.2895,-114.121,1342.69
930.435,51.2895,-114.121,1342.71
930.45,51.2895,-114.121,1342.72
930.465,51.2895,-114.121,1342.73
930.48,51.2895,-114.121,1342.74
930.495,51.2895,-114.121,1342.75
930.51,51.2895,-114.121,1342.76
930.525,51.2895,-114.121,1342.77
930.54,51.2895,-114.121,1342.78
930.555,51.2895,-114.121,1342.79
930.57,51.2895,-114.121,1342.81
930.585,51.2895,-114.121,1342.82
930.6,51.2896,-114.121,1342.83
930.615,51.2896,-114.121,1342.84
930.63,51.2896,-114.121,1342.85
930.645,51.2896,-114.121,1342.86
930.66,51.2896,-114.121,1342.87
930.675,51.2896,-114.121,1342.88
930.69,51.2896,-114.121,1342.89
930.705,51.2896,-114.121,1342.9
930.72,51.2896,-114.121,1342.92
930.735,51.2896,-114.121,1342.93
930.75,51.2896,-114.121,1342.94
930.765,51.2896,-114.121,1342.95
930.78,51.2896,-114.121,1342.96
930.795,51.2896,-114.121,1342.97
930.81,51.2896,-114.121,1342.98
930.825,51.2897,-114.121,1342.99
930.84,51.2897,-114.121,1343
930.855,51.2897,-114.121,1343.01
930.87,51.2897,-114.121,1343.03
930.885,51.2897,-114.121,1343.04
930.9,51.2897,-114.121,1343.05
930.915,51.2897,-114.121,1343.06
930.93,51.2897,-114.121,1343.07
930.945,51.2897,-114.121,1343.08
930.96,51.2897,-114.121,1343.09
930.975,51.2897,-114.121,1343.1
930.99,51.2897,-114.121,1343.11
931.005,51.2897,-114.121,1343.13
931.02,51.2897,-114.121,1343.14
931.035,51.2897,-114.121,1343.15
931.05,51.2898,-114.121,1343.16
931.065,51.2898,-114.121,1343.17
931.08,51.2898,-114.121,1343.18
931.095,51.2898,-114.121,1343.19
931.11,51.2898,-114.121,1343.2
931.125,51.2898,-114.121,1343.21
931.14,51.2898,-114.121,1343.22
931.155,51.2898,-114.121,1343.24
931.17,51.2898,-114.121,1343.25
931.185,51.2898,-114.121,1343.26
931.2,51.2898,-114.121,1343.27
931.215,51.2898,-114.121,1343.28
931.23,51.2898,-114.121,1343.29
931.245,51.2898,-114.121,1343.3
931.26,51.2898,-114.121,1343.31
931.275,51.2899,-114.121,1343.32
931.29,51.2899,-114.121,1343.33
931.305,51.2899,-114.121,1343.35
931.32,51.2899,-114.121,1343.36
931.335,51.2899,-114.121,1343.37
931.35,51.2899,-114.121,1343.38
931.365,51.2899,-114.121,1343.39
931.38,51.2899,-114.121,1343.4
931.395,51.2899,-114.121,1343.41
931.41,51.2899,-114.121,1343.42
931.425,51.2899,-114.121,1343.43
931.44,51.2899,-114.121,1343.45
931.455,51.2899,-114.121,1343.46
931.47,51.2899,-114.121,1343.47
931.485,51.29,-114.121,1343.48
931.5,51.29,-114.121,1343.49
931.515,51.29,-114.121,1343.5
931.53,51.29,-114.121,1343.51
931.545,51.29,-114.121,1343.52
931.56,51.29,-114.121,1343.53
931.575,51.29,-114.121,1343.54
931.59,51.29,-114.121,1343.56
931.605,51.29,-114.121,1343.57
931.62,51.29,-114.121,1343.58
931.635,51.29,-114.121,1343.59
931.65,51.29,-114.121,1343.6
931.665,51.29,-114.121,1343.61
931.68,51.29,-114.121,1343.62
931.695,51.29,-114.121,1343.63
931.71,51.2901,-114.121,1343.64
931.725,51.2901,-114.121,1343.66
931.74,51.2901,-114.121,1343.67
931.755,51.2901,-114.121,1343.68
931.77,51.2901,-114.121,1343.69
931.785,51.2901,-114.121,1343.7
931.8,51.2901,-114.121,1343.71
931.815,51.2901,-114.121,1343.72
931.83,51.2901,-114.121,1343.73
931.845,51.2901,-114.121,1343.74
931.86,51.2901,-114.121,1343.75
931.875,51.2901,-114.121,1343.77
931.89,51.2901,-114.121,1343.78
931.905,51.2901,-114.121,1343.79
931.92,51.2901,-114.121,1343.8
931.935,51.2902,-114.121,1343.81
931.95,51.2902,-114.121,1343.82
931.965,51.2902,-114.121,1343.83
931.98,51.2902,-114.121,1343.84
931.995,51.2902,-114.121,1343.85
932.01,51.2902,-114.121,1343.87
932.025,51.2902,-114.121,1343.88
932.04,51.2902,-114.121,1343.89
932.055,51.2902,-114.121,1343.9
932.07,51.2902,-114.121,1343.91
932.085,51.2902,-114.121,1343.92
932.1,51.2902,-114.121,1343.93
932.115,51.2902,-114.121,1343.94
932.13,51.2902,-114.121,1343.95
932.145,51.2902,-114.121,1343.96
932.16,51.2903,-114.121,1343.98
932.175,51.2903,-114.121,1343.99
932.19,51.2903,-114.121,1344
932.205,51.2903,-114.121,1344.01
932.22,51.2903,-114.121,1344.02
932.235,51.2903,-114.121,1344.03
932.25,51.2903,-114.121,1344.04
932.265,51.2903,-114.121,1344.05
932.28,51.2903,-114.121,1344.06
932.295,51.2903,-114.121,1344.08
932.31,51.2903,-114.121,1344.09
932.325,51.2903,-114.121,1344.1
932.34,51.2903,-114.121,1344.11
932.355,51.2903,-114.121,1344.12
932.37,51.2904,-114.121,1344.13
932.385,51.2904,-114.121,1344.14
932.4,51.2904,-114.121,1344.15
932.415,51.2904,-114.121,1344.16
932.43,51.2904,-114.121,1344.18
932.445,51.2904,-114.121,1344.19
932.46,51.2904,-114.121,1344.2
932.475,51.2904,-114.121,1344.21
932.49,51.2904,-114.121,1344.22
932.505,51.2904,-114.121,1344.23
932.52,51.2904,-114.121,1344.24
932.535,51.2904,-114.121,1344.25
932.55,51.2904,-114.121,1344.26
932.565,51.2904,-114.121,1344.27
932.58,51.2904,-114.121,1344.29
932.595,51.2905,-114.121,1344.3
932.61,51.2905,-114.121,1344.31
932.625,51.2905,-114.121,1344.32
932.64,51.2905,-114.121,1344.33
932.655,51.2905,-114.121,1344.34
932.67,51.2905,-114.121,1344.35
932.685,51.2905,-114.121,1344.36
932.7,51.2905,-114.121,1344.37
932.715,51.2905,-114.121,1344.39
932.73,51.2905,-114.121,1344.4
932.745,51.2905,-114.121,1344.41
932.76,51.2905,-114.121,1344.42
932.775,51.2905,-114.121,1344.43
932.79,51.2905,-114.121,1344.44
932.805,51.2905,-114.121,1344.45
932.82,51.2906,-114.121,1344.46
932.835,51.2906,-114.121,1344.47
932.85,51.2906,-114.121,1344.49
932.865,51.2906,-114.121,1344.5
932.88,51.2906,-114.121,1344.51
932.895,51.2906,-114.121,1344.52
932.91,51.2906,-114.121,1344.53
932.925,51.2906,-114.121,1344.54
932.94,51.2906,-114.121,1344.55
932.955,51.2906,-114.121,1344.56
932.97,51.2906,-114.121,1344.57
932.985,51.2906,-114.121,1344.59
933,51.2906,-114.121,1344.6
933.015,51.2906,-114.121,1344.61
933.03,51.2906,-114.121,1344.62
933.045,51.2907,-114.121,1344.63
933.06,51.2907,-114.121,1344.64
933.075,51.2907,-114.121,1344.65
933.09,51.2907,-114.121,1344.66
933.105,51.2907,-114.121,1344.67
933.12,51.2907,-114.121,1344.69
933.135,51.2907,-114.121,1344.7
933.15,51.2907,-114.121,1344.71
933.165,51.2907,-114.121,1344.72
933.18,51.2907,-114.121,1344.73
933.195,51.2907,-114.121,1344.74
933.21,51.2907,-114.121,1344.75
933.225,51.2907,-114.121,1344.76
933.24,51.2907,-114.121,1344.77
933.255,51.2908,-114.121,1344.78
933.27,51.2908,-114.121,1344.8
933.285,51.2908,-114.121,1344.81
933.3,51.2908,-114.121,1344.82
933.315,51.2908,-114.121,1344.83
933.33,51.2908,-114.121,1344.84
933.345,51.2908,-114.121,1344.85
933.36,51.2908,-114.121,1344.86
933.375,51.2908,-114.121,1344.87
933.39,51.2908,-114.121,1344.88
933.405,51.2908,-114.121,1344.9
933.42,51.2908,-114.121,1344.91
933.435,51.2908,-114.121,1344.92
933.45,51.2908,-114.121,1344.93
933.465,51.2908,-114.121,1344.94
933.48,51.2909,-114.121,1344.95
933.495,51.2909,-114.121,1344.96
933.51,51.2909,-114.121,1344.97
933.525,51.2909,-114.121,1344.98
933.54,51.2909,-114.121,1345
933.555,51.2909,-114.121,1345.01
933.57,51.2909,-114.121,1345.02
933.585,51.2909,-114.121,1345.03
933.6,51.2909,-114.121,1345.04
933.615,51.2909,-114.121,1345.05
933.63,51.2909,-114.121,1345.06
933.645,51.2909,-114.121,1345.07
933.66,51.2909,-114.121,1345.08
933.675,51.2909,-114.121,1345.1
933.69,51.2909,-114.121,1345.11
933.705,51.291,-114.121,1345.12
933.72,51.291,-114.121,1345.13
933.735,51.291,-114.121,1345.14
933.75,51.291,-114.121,1345.15
933.765,51.291,-114.121,1345.16
933.78,51.291,-114.121,1345.17
933.795,51.291,-114.121,1345.18
933.81,51.291,-114.121,1345.2
933.825,51.291,-114.121,1345.21
933.84,51.291,-114.121,1345.22
933.855,51.291,-114.121,1345.23
933.87,51.291,-114.121,1345.24
933.885,51.291,-114.121,1345.25
933.9,51.291,-114.121,1345.26
933.915,51.2911,-114.121,1345.27
933.93,51.2911,-114.121,1345.28
933.945,51.2911,-114.121,1345.3
933.96,51.2911,-114.121,1345.31
933.975,51.2911,-114.121,1345.32
933.99,51.2911,-114.121,1345.33
934.005,51.2911,-114.121,1345.34
934.02,51.2911,-114.121,1345.35
934.035,51.2911,-114.121,1345.36
934.05,51.2911,-114.121,1345.37
934.065,51.2911,-114.121,1345.38
934.08,51.2911,-114.121,1345.4
934.095,51.2911,-114.121,1345.41
934.11,51.2911,-114.121,1345.42
934.125,51.2911,-114.121,1345.43
934.14,51.2912,-114.121,1345.44
934.155,51.2912,-114.121,1345.45
934.17,51.2912,-114.121,1345.46
934.185,51.2912,-114.121,1345.47
934.2,51.2912,-114.121,1345.48
934.215,51.2912,-114.121,1345.5
934.23,51.2912,-114.121,1345.51
934.245,51.2912,-114.121,1345.52
934.26,51.2912,-114.121,1345.53
934.275,51.2912,-114.121,1345.54
934.29,51.2912,-114.121,1345.55
934.305,51.2912,-114.121,1345.56
934.32,51.2912,-114.121,1345.57
934.335,51.2912,-114.121,1345.58
934.35,51.2912,-114.121,1345.6
934.365,51.2913,-114.121,1345.61
934.38,51.2913,-114.121,1345.62
934.395,51.2913,-114.121,1345.63
934.41,51.2913,-114.121,1345.64
934.425,51.2913,-114.121,1345.65
934.44,51.2913,-114.121,1345.66
934.455,51.2913,-114.121,1345.67
934.47,51.2913,-114.121,1345.68
934.485,51.2913,-114.121,1345.7
934.5,51.2913,-114.121,1345.71
934.515,51.2913,-114.121,1345.72
934.53,51.2913,-114.121,1345.73
934.545,51.2913,-114.121,1345.74
934.56,51.2913,-114.121,1345.75
934.575,51.2913,-114.121,1345.76
934.59,51.2914,-114.121,1345.77
934.605,51.2914,-114.121,1345.78
934.62,51.2914,-114.121,1345.8
934.635,51.2914,-114.121,1345.81
934.65,51.2914,-114.121,1345.82
934.665,51.2914,-114.121,1345.83
934.68,51.2914,-114.121,1345.84
934.695,51.2914,-114.121,1345.85
934.71,51.2914,-114.121,1345.86
934.725,51.2914,-114.121,1345.87
934.74,51.2914,-114.121,1345.89
934.755,51.2914,-114.121,1345.9
934.77,51.2914,-114.121,1345.91
934.785,51.2914,-114.121,1345.92
934.8,51.2915,-114.121,1345.93
934.815,51.2915,-114.121,1345.94
934.83,51.2915,-114.121,1345.95
934.845,51.2915,-114.121,1345.96
934.86,51.2915,-114.121,1345.97
934.875,51.2915,-114.121,1345.99
934.89,51.2915,-114.121,1346
934.905,51.2915,-114.121,1346.01
934.92,51.2915,-114.121,1346.02
934.935,51.2915,-114.121,1346.03
934.95,51.2915,-114.121,1346.04
934.965,51.2915,-114.121,1346.05
934.98,51.2915,-114.121,1346.06
934.995,51.2915,-114.121,1346.07
935.01,51.2915,-114.121,1346.09
935.025,51.2916,-114.121,1346.1
935.04,51.2916,-114.121,1346.11
935.055,51.2916,-114.121,1346.12
935.07,51.2916,-114.121,1346.13
935.085,51.2916,-114.121,1346.14
935.1,51.2916,-114.121,1346.15
935.115,51.2916,-114.121,1346.16
935.13,51.2916,-114.121,1346.17
935.145,51.2916,-114.121,1346.19
935.16,51.2916,-114.121,1346.2
935.175,51.2916,-114.121,1346.21
935.19,51.2916,-114.121,1346.22
935.205,51.2916,-114.121,1346.23
935.22,51.2916,-114.121,1346.24
935.235,51.2916,-114.121,1346.25
935.25,51.2917,-114.121,1346.26
935.265,51.2917,-114.121,1346.27
935.28,51.2917,-114.121,1346.29
935.295,51.2917,-114.121,1346.3
935.31,51.2917,-114.121,1346.31
935.325,51.2917,-114.121,1346.32
935.34,51.2917,-114.121,1346.33
935.355,51.2917,-114.121,1346.34
935.37,51.2917,-114.121,1346.35
935.385,51.2917,-114.121,1346.36
935.4,51.2917,-114.121,1346.38
935.415,51.2917,-114.121,1346.39
935.43,51.2917,-114.121,1346.4
935.445,51.2917,-114.121,1346.41
935.46,51.2918,-114.121,1346.42
935.475,51.2918,-114.121,1346.43
935.49,51.2918,-114.121,1346.44
935.505,51.2918,-114.121,1346.45
935.52,51.2918,-114.121,1346.46
935.535,51.2918,-114.121,1346.48
935.55,51.2918,-114.121,1346.49
935.565,51.2918,-114.121,1346.5
935.58,51.2918,-114.121,1346.51
935.595,51.2918,-114.121,1346.52
935.61,51.2918,-114.121,1346.53
935.625,51.2918,-114.121,1346.54
935.64,51.2918,-114.121,1346.55
935.655,51.2918,-114.121,1346.56
935.67,51.2918,-114.121,1346.58
935.685,51.2919,-114.121,1346.59
935.7,51.2919,-114.121,1346.6
935.715,51.2919,-114.121,1346.61
935.73,51.2919,-114.121,1346.62
935.745,51.2919,-114.121,1346.63
935.76,51.2919,-114.121,1346.64
935.775,51.2919,-114.121,1346.65
935.79,51.2919,-114.121,1346.67
935.805,51.2919,-114.121,1346.68
935.82,51.2919,-114.121,1346.69
935.835,51.2919,-114.121,1346.7
935.85,51.2919,-114.121,1346.71
935.865,51.2919,-114.121,1346.72
935.88,51.2919,-114.121,1346.73
935.895,51.2919,-114.121,1346.74
935.91,51.292,-114.121,1346.75
935.925,51.292,-114.121,1346.77
935.94,51.292,-114.121,1346.78
935.955,51.292,-114.121,1346.79
935.97,51.292,-114.121,1346.8
935.985,51.292,-114.121,1346.81
936,51.292,-114.121,1346.82
936.015,51.292,-114.121,1346.83
936.03,51.292,-114.121,1346.84
936.045,51.292,-114.121,1346.86
936.06,51.292,-114.121,1346.87
936.075,51.292,-114.121,1346.88
936.09,51.292,-114.121,1346.89
936.105,51.292,-114.121,1346.9
936.12,51.2921,-114.121,1346.91
936.135,51.2921,-114.121,1346.92
936.15,51.2921,-114.121,1346.93
936.165,51.2921,-114.121,1346.94
936.18,51.2921,-114.121,1346.96
936.195,51.2921,-114.121,1346.97
936.21,51.2921,-114.121,1346.98
936.225,51.2921,-114.121,1346.99
936.24,51.2921,-114.121,1347
936.255,51.2921,-114.121,1347.01
936.27,51.2921,-114.121,1347.02
936.285,51.2921,-114.121,1347.03
936.3,51.2921,-114.121,1347.04
936.315,51.2921,-114.121,1347.06
936.33,51.2921,-114.121,1347.07
936.345,51.2922,-114.121,1347.08
936.36,51.2922,-114.121,1347.09
936.375,51.2922,-114.121,1347.1
936.39,51.2922,-114.121,1347.11
936.405,51.2922,-114.121,1347.12
936.42,51.2922,-114.121,1347.13
936.435,51.2922,-114.121,1347.15
936.45,51.2922,-114.121,1347.16
936.465,51.2922,-114.121,1347.17
936.48,51.2922,-114.121,1347.18
936.495,51.2922,-114.121,1347.19
936.51,51.2922,-114.121,1347.2
936.525,51.2922,-114.121,1347.21
936.54,51.2922,-114.121,1347.22
936.555,51.2922,-114.121,1347.23
936.57,51.2923,-114.121,1347.25
936.585,51.2923,-114.121,1347.26
936.6,51.2923,-114.121,1347.27
936.615,51.2923,-114.121,1347.28
936.63,51.2923,-114.121,1347.29
936.645,51.2923,-114.121,1347.3
936.66,51.2923,-114.121,1347.31
936.675,51.2923,-114.121,1347.32
936.69,51.2923,-114.121,1347.34
936.705,51.2923,-114.121,1347.35
936.72,51.2923,-114.121,1347.36
936.735,51.2923,-114.121,1347.37
936.75,51.2923,-114.121,1347.38
936.765,51.2923,-114.121,1347.39
936.78,51.2923,-114.121,1347.4
936.795,51.2924,-114.121,1347.41
936.81,51.2924,-114.121,1347.42
936.825,51.2924,-114.121,1347.44
936.84,51.2924,-114.121,1347.45
936.855,51.2924,-114.121,1347.46
936.87,51.2924,-114.121,1347.47
936.885,51.2924,-114.121,1347.48
936.9,51.2924,-114.121,1347.49
936.915,51.2924,-114.121,1347.5
936.93,51.2924,-114.121,1347.51
936.945,51.2924,-114.121,1347.53
936.96,51.2924,-114.121,1347.54
936.975,51.2924,-114.121,1347.55
936.99,51.2924,-114.121,1347.56
937.005,51.2925,-114.121,1347.57
937.02,51.2925,-114.121,1347.58
937.035,51.2925,-114.121,1347.59
937.05,51.2925,-114.121,1347.6
937.065,51.2925,-114.121,1347.62
937.08,51.2925,-114.121,1347.63
937.095,51.2925,-114.121,1347.64
937.11,51.2925,-114.121,1347.65
937.125,51.2925,-114.121,1347.66
937.14,51.2925,-114.121,1347.67
937.155,51.2925,-114.121,1347.68
937.17,51.2925,-114.121,1347.69
937.185,51.2925,-114.121,1347.7
937.2,51.2925,-114.121,1347.72
937.215,51.2925,-114.121,1347.73
937.23,51.2926,-114.121,1347.74
937.245,51.2926,-114.121,1347.75
937.26,51.2926,-114.121,1347.76
937.275,51.2926,-114.121,1347.77
937.29,51.2926,-114.121,1347.78
937.305,51.2926,-114.121,1347.79
937.32,51.2926,-114.121,1347.81
937.335,51.2926,-114.121,1347.82
937.35,51.2926,-114.121,1347.83
937.365,51.2926,-114.121,1347.84
937.38,51.2926,-114.121,1347.85
937.395,51.2926,-114.121,1347.86
937.41,51.2926,-114.121,1347.87
937.425,51.2926,-114.121,1347.88
937.44,51.2926,-114.121,1347.9
937.455,51.2927,-114.121,1347.91
937.47,51.2927,-114.121,1347.92
937.485,51.2927,-114.121,1347.93
937.5,51.2927,-114.121,1347.94
937.515,51.2927,-114.121,1347.95
937.53,51.2927,-114.121,1347.96
937.545,51.2927,-114.121,1347.97
937.56,51.2927,-114.121,1347.98
937.575,51.2927,-114.121,1348
937.59,51.2927,-114.121,1348.01
937.605,51.2927,-114.121,1348.02
937.62,51.2927,-114.121,1348.03
937.635,51.2927,-114.121,1348.04
937.65,51.2927,-114.121,1348.05
937.665,51.2928,-114.121,1348.06
937.68,51.2928,-114.121,1348.07
937.695,51.2928,-114.121,1348.09
937.71,51.2928,-114.121,1348.1
937.725,51.2928,-114.121,1348.11
937.74,51.2928,-114.121,1348.12
937.755,51.2928,-114.121,1348.13
937.77,51.2928,-114.121,1348.14
937.785,51.2928,-114.121,1348.15
